,Prediction,Actual
66954,dissatisfied,dissatisfied
66955,dissatisfied,dissatisfied
66956,dissatisfied,dissatisfied
66957,satisfied,dissatisfied
66958,satisfied,dissatisfied
66959,satisfied,dissatisfied
66960,satisfied,dissatisfied
66961,dissatisfied,satisfied
66962,satisfied,satisfied
66963,dissatisfied,satisfied
66964,satisfied,satisfied
66965,satisfied,satisfied
66966,dissatisfied,satisfied
66967,satisfied,satisfied
66968,satisfied,satisfied
66969,dissatisfied,satisfied
66970,satisfied,satisfied
66971,satisfied,dissatisfied
66972,satisfied,satisfied
66973,satisfied,satisfied
66974,satisfied,satisfied
66975,satisfied,satisfied
66976,satisfied,satisfied
66977,satisfied,satisfied
66978,satisfied,satisfied
66979,satisfied,dissatisfied
66980,dissatisfied,satisfied
66981,satisfied,dissatisfied
66982,satisfied,dissatisfied
66983,satisfied,dissatisfied
66984,satisfied,dissatisfied
66985,satisfied,satisfied
66986,satisfied,satisfied
66987,satisfied,dissatisfied
66988,dissatisfied,dissatisfied
66989,satisfied,dissatisfied
66990,satisfied,satisfied
66991,dissatisfied,dissatisfied
66992,dissatisfied,dissatisfied
66993,dissatisfied,satisfied
66994,satisfied,dissatisfied
66995,dissatisfied,dissatisfied
66996,dissatisfied,satisfied
66997,dissatisfied,satisfied
67009,dissatisfied,dissatisfied
67010,dissatisfied,dissatisfied
67011,dissatisfied,dissatisfied
67012,satisfied,dissatisfied
67013,dissatisfied,satisfied
67014,satisfied,dissatisfied
67015,dissatisfied,satisfied
67016,satisfied,satisfied
67017,satisfied,satisfied
67018,satisfied,satisfied
67019,satisfied,satisfied
67020,satisfied,satisfied
67021,satisfied,satisfied
67022,satisfied,satisfied
67023,satisfied,satisfied
67024,satisfied,satisfied
67025,satisfied,satisfied
67026,satisfied,satisfied
67027,dissatisfied,satisfied
67028,satisfied,satisfied
67030,dissatisfied,satisfied
67031,dissatisfied,dissatisfied
67032,satisfied,dissatisfied
67033,dissatisfied,satisfied
67034,dissatisfied,satisfied
67035,satisfied,dissatisfied
67036,dissatisfied,dissatisfied
67037,satisfied,dissatisfied
67038,satisfied,dissatisfied
67039,satisfied,dissatisfied
67040,dissatisfied,dissatisfied
67041,satisfied,dissatisfied
67042,satisfied,satisfied
67043,satisfied,satisfied
67044,satisfied,satisfied
67045,dissatisfied,dissatisfied
67046,dissatisfied,dissatisfied
67047,dissatisfied,dissatisfied
67048,dissatisfied,dissatisfied
67049,dissatisfied,satisfied
67050,satisfied,dissatisfied
67051,dissatisfied,dissatisfied
67052,satisfied,dissatisfied
67053,dissatisfied,dissatisfied
67054,satisfied,satisfied
67055,satisfied,satisfied
67074,dissatisfied,dissatisfied
67075,dissatisfied,satisfied
67076,satisfied,dissatisfied
67077,satisfied,dissatisfied
67078,satisfied,dissatisfied
67079,dissatisfied,dissatisfied
67080,satisfied,satisfied
67081,dissatisfied,satisfied
67082,dissatisfied,dissatisfied
67083,dissatisfied,dissatisfied
67084,satisfied,satisfied
67085,satisfied,satisfied
67086,satisfied,satisfied
67087,satisfied,satisfied
67088,satisfied,satisfied
67089,satisfied,satisfied
67090,satisfied,satisfied
67091,satisfied,dissatisfied
67092,satisfied,satisfied
67093,satisfied,satisfied
67094,satisfied,satisfied
67095,satisfied,dissatisfied
67096,satisfied,satisfied
67097,satisfied,satisfied
67098,satisfied,satisfied
67099,satisfied,satisfied
67100,satisfied,satisfied
67101,satisfied,satisfied
67102,dissatisfied,satisfied
67103,satisfied,satisfied
67104,satisfied,satisfied
67105,satisfied,dissatisfied
67106,dissatisfied,dissatisfied
67107,satisfied,dissatisfied
67108,satisfied,satisfied
67109,satisfied,satisfied
67110,satisfied,satisfied
67111,dissatisfied,satisfied
67112,satisfied,satisfied
67113,satisfied,satisfied
67114,satisfied,dissatisfied
67115,satisfied,dissatisfied
67116,satisfied,dissatisfied
67117,dissatisfied,satisfied
67118,satisfied,dissatisfied
67132,satisfied,satisfied
67133,satisfied,dissatisfied
67134,dissatisfied,dissatisfied
67135,satisfied,dissatisfied
67136,satisfied,dissatisfied
67137,dissatisfied,dissatisfied
67138,satisfied,satisfied
67139,satisfied,satisfied
67140,satisfied,satisfied
67141,satisfied,dissatisfied
67142,satisfied,satisfied
67143,satisfied,satisfied
67144,satisfied,satisfied
67145,satisfied,satisfied
67146,satisfied,satisfied
67147,satisfied,satisfied
67148,satisfied,satisfied
67149,satisfied,satisfied
67150,satisfied,dissatisfied
67151,satisfied,satisfied
67152,dissatisfied,dissatisfied
67153,satisfied,dissatisfied
67154,satisfied,satisfied
67155,satisfied,satisfied
67156,satisfied,dissatisfied
67157,satisfied,satisfied
67158,dissatisfied,satisfied
67159,satisfied,satisfied
67160,satisfied,dissatisfied
67161,satisfied,dissatisfied
67162,satisfied,satisfied
67163,satisfied,dissatisfied
67164,satisfied,satisfied
67165,satisfied,satisfied
67166,satisfied,satisfied
67167,satisfied,dissatisfied
67168,satisfied,dissatisfied
67169,satisfied,dissatisfied
67170,satisfied,dissatisfied
67171,dissatisfied,dissatisfied
67172,dissatisfied,satisfied
67173,dissatisfied,satisfied
67184,satisfied,dissatisfied
67185,satisfied,dissatisfied
67186,satisfied,satisfied
67187,satisfied,satisfied
67188,satisfied,dissatisfied
67189,satisfied,satisfied
67190,dissatisfied,satisfied
67191,satisfied,dissatisfied
67192,satisfied,satisfied
67193,dissatisfied,satisfied
67194,satisfied,satisfied
67195,satisfied,satisfied
67196,satisfied,satisfied
67197,satisfied,satisfied
67198,dissatisfied,satisfied
67199,dissatisfied,satisfied
67200,satisfied,satisfied
67201,satisfied,satisfied
67202,satisfied,satisfied
67203,satisfied,dissatisfied
67204,satisfied,dissatisfied
67205,satisfied,dissatisfied
67206,satisfied,dissatisfied
67207,satisfied,satisfied
67208,dissatisfied,satisfied
67209,satisfied,dissatisfied
67210,satisfied,satisfied
67211,satisfied,satisfied
67212,satisfied,dissatisfied
67213,satisfied,dissatisfied
67214,satisfied,satisfied
67215,satisfied,dissatisfied
67216,satisfied,satisfied
67217,satisfied,dissatisfied
67218,satisfied,dissatisfied
67219,dissatisfied,dissatisfied
67220,satisfied,dissatisfied
67221,satisfied,dissatisfied
67222,satisfied,satisfied
67239,dissatisfied,dissatisfied
67240,dissatisfied,satisfied
67241,satisfied,dissatisfied
67242,satisfied,dissatisfied
67243,dissatisfied,dissatisfied
67244,dissatisfied,dissatisfied
67245,dissatisfied,dissatisfied
67246,dissatisfied,satisfied
67247,satisfied,satisfied
67248,satisfied,satisfied
67249,satisfied,satisfied
67250,satisfied,satisfied
67251,satisfied,dissatisfied
67252,satisfied,satisfied
67253,satisfied,satisfied
67254,satisfied,satisfied
67255,satisfied,satisfied
67256,satisfied,satisfied
67257,satisfied,dissatisfied
67258,dissatisfied,satisfied
67259,dissatisfied,satisfied
67260,satisfied,satisfied
67261,satisfied,satisfied
67262,satisfied,dissatisfied
67263,dissatisfied,dissatisfied
67264,satisfied,satisfied
67265,dissatisfied,dissatisfied
67266,satisfied,dissatisfied
67267,satisfied,dissatisfied
67268,dissatisfied,dissatisfied
67269,satisfied,satisfied
67270,satisfied,satisfied
67271,satisfied,dissatisfied
67272,satisfied,dissatisfied
67273,dissatisfied,dissatisfied
67274,satisfied,dissatisfied
67275,dissatisfied,dissatisfied
67276,dissatisfied,satisfied
67297,dissatisfied,dissatisfied
67298,satisfied,dissatisfied
67299,satisfied,satisfied
67300,dissatisfied,dissatisfied
67301,satisfied,dissatisfied
67302,dissatisfied,dissatisfied
67303,dissatisfied,dissatisfied
67304,dissatisfied,dissatisfied
67305,satisfied,satisfied
67306,satisfied,satisfied
67307,satisfied,satisfied
67308,dissatisfied,dissatisfied
67309,satisfied,satisfied
67310,satisfied,satisfied
67311,satisfied,satisfied
67312,dissatisfied,satisfied
67313,satisfied,satisfied
67314,satisfied,satisfied
67315,satisfied,satisfied
67316,satisfied,satisfied
67317,dissatisfied,dissatisfied
67318,satisfied,satisfied
67319,satisfied,dissatisfied
67320,satisfied,satisfied
67321,satisfied,dissatisfied
67322,satisfied,dissatisfied
67323,satisfied,satisfied
67324,dissatisfied,dissatisfied
67325,dissatisfied,dissatisfied
67326,satisfied,satisfied
67327,satisfied,satisfied
67328,dissatisfied,dissatisfied
67329,satisfied,satisfied
67330,satisfied,satisfied
67331,satisfied,dissatisfied
67332,satisfied,dissatisfied
67333,satisfied,satisfied
67334,dissatisfied,dissatisfied
67335,satisfied,dissatisfied
67350,dissatisfied,dissatisfied
67351,dissatisfied,dissatisfied
67352,satisfied,dissatisfied
67353,dissatisfied,dissatisfied
67354,satisfied,dissatisfied
67355,satisfied,satisfied
67356,satisfied,satisfied
67357,satisfied,satisfied
67358,satisfied,satisfied
67359,satisfied,satisfied
67360,satisfied,satisfied
67361,satisfied,satisfied
67362,satisfied,satisfied
67363,satisfied,satisfied
67364,dissatisfied,satisfied
67365,satisfied,dissatisfied
67366,satisfied,dissatisfied
67367,dissatisfied,dissatisfied
67368,satisfied,satisfied
67369,satisfied,satisfied
67370,satisfied,dissatisfied
67371,satisfied,dissatisfied
67372,satisfied,dissatisfied
67373,satisfied,dissatisfied
67374,satisfied,dissatisfied
67375,satisfied,satisfied
67376,satisfied,dissatisfied
67377,satisfied,satisfied
67378,satisfied,dissatisfied
67379,satisfied,dissatisfied
67380,dissatisfied,dissatisfied
67381,satisfied,dissatisfied
67382,dissatisfied,satisfied
67383,satisfied,dissatisfied
67384,satisfied,dissatisfied
67385,satisfied,dissatisfied
67386,dissatisfied,dissatisfied
67387,dissatisfied,satisfied
67388,dissatisfied,satisfied
67389,satisfied,satisfied
67398,dissatisfied,dissatisfied
67399,dissatisfied,dissatisfied
67400,dissatisfied,satisfied
67401,satisfied,dissatisfied
67402,satisfied,satisfied
67403,satisfied,satisfied
67404,satisfied,satisfied
67405,satisfied,satisfied
67406,satisfied,satisfied
67407,dissatisfied,satisfied
67408,satisfied,satisfied
67409,satisfied,satisfied
67410,satisfied,satisfied
67411,satisfied,dissatisfied
67412,satisfied,dissatisfied
67413,satisfied,dissatisfied
67414,satisfied,satisfied
67415,dissatisfied,dissatisfied
67416,satisfied,satisfied
67417,satisfied,dissatisfied
67418,satisfied,satisfied
67419,satisfied,dissatisfied
67420,satisfied,dissatisfied
67421,dissatisfied,dissatisfied
67422,dissatisfied,dissatisfied
67423,satisfied,dissatisfied
67424,satisfied,dissatisfied
67425,satisfied,dissatisfied
67426,satisfied,satisfied
67427,satisfied,dissatisfied
67428,satisfied,dissatisfied
67429,satisfied,dissatisfied
67430,dissatisfied,satisfied
67431,satisfied,dissatisfied
67450,dissatisfied,dissatisfied
67451,dissatisfied,satisfied
67452,dissatisfied,dissatisfied
67453,dissatisfied,dissatisfied
67454,satisfied,satisfied
67455,satisfied,dissatisfied
67456,satisfied,satisfied
67457,satisfied,satisfied
67458,satisfied,satisfied
67459,satisfied,satisfied
67460,satisfied,satisfied
67461,satisfied,satisfied
67462,satisfied,satisfied
67463,satisfied,dissatisfied
67464,satisfied,satisfied
67465,satisfied,dissatisfied
67466,satisfied,satisfied
67467,satisfied,dissatisfied
67468,satisfied,satisfied
67469,satisfied,dissatisfied
67470,satisfied,satisfied
67471,satisfied,satisfied
67472,satisfied,satisfied
67473,satisfied,satisfied
67474,satisfied,dissatisfied
67475,dissatisfied,dissatisfied
67476,satisfied,dissatisfied
67477,dissatisfied,satisfied
67478,dissatisfied,satisfied
67493,satisfied,dissatisfied
67494,dissatisfied,dissatisfied
67495,satisfied,dissatisfied
67496,dissatisfied,dissatisfied
67497,satisfied,dissatisfied
67498,satisfied,dissatisfied
67499,satisfied,satisfied
67500,satisfied,satisfied
67501,satisfied,dissatisfied
67502,dissatisfied,satisfied
67503,satisfied,satisfied
67504,satisfied,satisfied
67505,satisfied,satisfied
67506,dissatisfied,satisfied
67507,satisfied,dissatisfied
67508,satisfied,dissatisfied
67509,dissatisfied,satisfied
67510,satisfied,satisfied
67511,satisfied,satisfied
67512,satisfied,satisfied
67513,satisfied,satisfied
67514,satisfied,dissatisfied
67515,satisfied,satisfied
67516,satisfied,dissatisfied
67517,satisfied,satisfied
67518,dissatisfied,dissatisfied
67519,satisfied,dissatisfied
67520,satisfied,satisfied
67521,satisfied,satisfied
67522,dissatisfied,dissatisfied
67523,satisfied,dissatisfied
67524,satisfied,dissatisfied
67525,dissatisfied,dissatisfied
67526,satisfied,dissatisfied
67527,dissatisfied,dissatisfied
67528,satisfied,satisfied
67529,satisfied,dissatisfied
67530,satisfied,dissatisfied
67543,dissatisfied,dissatisfied
67544,dissatisfied,dissatisfied
67545,satisfied,dissatisfied
67546,dissatisfied,satisfied
67547,dissatisfied,dissatisfied
67548,dissatisfied,satisfied
67549,satisfied,dissatisfied
67550,satisfied,dissatisfied
67551,satisfied,dissatisfied
67552,dissatisfied,dissatisfied
67553,satisfied,satisfied
67554,satisfied,satisfied
67555,satisfied,satisfied
67556,satisfied,dissatisfied
67557,satisfied,satisfied
67558,dissatisfied,satisfied
67559,dissatisfied,satisfied
67560,satisfied,satisfied
67561,satisfied,satisfied
67562,satisfied,satisfied
67563,satisfied,satisfied
67564,satisfied,satisfied
67565,satisfied,satisfied
67566,satisfied,satisfied
67567,dissatisfied,satisfied
67568,satisfied,satisfied
67569,dissatisfied,dissatisfied
67570,dissatisfied,dissatisfied
67571,dissatisfied,dissatisfied
67572,dissatisfied,satisfied
67573,dissatisfied,satisfied
67574,dissatisfied,dissatisfied
67575,satisfied,satisfied
67576,satisfied,dissatisfied
67577,dissatisfied,satisfied
67578,satisfied,satisfied
67579,satisfied,dissatisfied
67580,satisfied,satisfied
67581,satisfied,dissatisfied
67582,dissatisfied,dissatisfied
67583,satisfied,dissatisfied
67584,dissatisfied,dissatisfied
67585,satisfied,satisfied
67606,dissatisfied,dissatisfied
67607,dissatisfied,satisfied
67608,dissatisfied,satisfied
67609,satisfied,satisfied
67610,dissatisfied,dissatisfied
67611,dissatisfied,dissatisfied
67612,satisfied,satisfied
67613,satisfied,satisfied
67614,dissatisfied,satisfied
67615,satisfied,satisfied
67616,satisfied,satisfied
67617,satisfied,satisfied
67618,satisfied,satisfied
67619,satisfied,satisfied
67620,dissatisfied,satisfied
67621,satisfied,satisfied
67622,satisfied,satisfied
67623,satisfied,dissatisfied
67624,satisfied,satisfied
67625,satisfied,satisfied
67626,dissatisfied,dissatisfied
67627,satisfied,satisfied
67628,dissatisfied,dissatisfied
67629,satisfied,satisfied
67630,satisfied,dissatisfied
67631,satisfied,dissatisfied
67632,satisfied,satisfied
67633,dissatisfied,dissatisfied
67634,satisfied,satisfied
67635,satisfied,dissatisfied
67636,dissatisfied,dissatisfied
67637,satisfied,satisfied
67638,satisfied,dissatisfied
67639,dissatisfied,dissatisfied
67640,satisfied,dissatisfied
67641,dissatisfied,dissatisfied
67642,satisfied,dissatisfied
67643,dissatisfied,dissatisfied
67644,dissatisfied,dissatisfied
67654,satisfied,dissatisfied
67655,dissatisfied,dissatisfied
67656,dissatisfied,dissatisfied
67657,dissatisfied,dissatisfied
67658,dissatisfied,dissatisfied
67659,dissatisfied,dissatisfied
67660,dissatisfied,dissatisfied
67661,satisfied,dissatisfied
67662,satisfied,dissatisfied
67663,satisfied,satisfied
67664,satisfied,satisfied
67665,satisfied,satisfied
67666,satisfied,satisfied
67667,satisfied,satisfied
67668,dissatisfied,satisfied
67669,satisfied,satisfied
67670,satisfied,satisfied
67671,satisfied,satisfied
67672,dissatisfied,satisfied
67673,satisfied,satisfied
67674,satisfied,satisfied
67675,dissatisfied,dissatisfied
67676,dissatisfied,dissatisfied
67677,satisfied,dissatisfied
67678,dissatisfied,dissatisfied
67679,dissatisfied,dissatisfied
67680,satisfied,satisfied
67681,dissatisfied,satisfied
67682,dissatisfied,satisfied
67683,satisfied,dissatisfied
67684,dissatisfied,dissatisfied
67685,dissatisfied,dissatisfied
67686,dissatisfied,dissatisfied
67687,satisfied,satisfied
67688,satisfied,dissatisfied
67689,satisfied,satisfied
67690,satisfied,dissatisfied
67691,dissatisfied,dissatisfied
67692,dissatisfied,dissatisfied
67693,dissatisfied,dissatisfied
67694,satisfied,satisfied
67695,satisfied,dissatisfied
67696,satisfied,dissatisfied
67697,satisfied,dissatisfied
67698,dissatisfied,satisfied
67709,satisfied,dissatisfied
67710,satisfied,dissatisfied
67711,satisfied,dissatisfied
67712,dissatisfied,satisfied
67713,dissatisfied,dissatisfied
67714,satisfied,dissatisfied
67715,satisfied,dissatisfied
67716,dissatisfied,satisfied
67717,satisfied,satisfied
67718,satisfied,satisfied
67719,satisfied,dissatisfied
67720,satisfied,satisfied
67721,satisfied,satisfied
67722,dissatisfied,satisfied
67723,satisfied,dissatisfied
67724,satisfied,satisfied
67725,satisfied,satisfied
67726,satisfied,satisfied
67727,satisfied,satisfied
67728,satisfied,satisfied
67729,satisfied,satisfied
67730,satisfied,satisfied
67731,dissatisfied,satisfied
67732,satisfied,satisfied
67733,satisfied,dissatisfied
67734,satisfied,satisfied
67735,satisfied,dissatisfied
67736,satisfied,dissatisfied
67737,satisfied,satisfied
67738,satisfied,satisfied
67739,satisfied,dissatisfied
67740,satisfied,satisfied
67741,dissatisfied,dissatisfied
67742,satisfied,dissatisfied
67743,satisfied,satisfied
67744,satisfied,satisfied
67761,dissatisfied,dissatisfied
67762,dissatisfied,satisfied
67763,dissatisfied,dissatisfied
67764,satisfied,satisfied
67765,dissatisfied,dissatisfied
67766,dissatisfied,satisfied
67767,satisfied,dissatisfied
67768,satisfied,dissatisfied
67769,dissatisfied,dissatisfied
67770,dissatisfied,dissatisfied
67771,dissatisfied,satisfied
67772,satisfied,satisfied
67773,satisfied,satisfied
67774,satisfied,dissatisfied
67775,satisfied,satisfied
67776,satisfied,satisfied
67777,satisfied,satisfied
67778,dissatisfied,satisfied
67779,satisfied,satisfied
67780,satisfied,satisfied
67781,satisfied,dissatisfied
67782,satisfied,satisfied
67783,satisfied,satisfied
67784,satisfied,satisfied
67785,satisfied,satisfied
67786,satisfied,dissatisfied
67787,satisfied,dissatisfied
67788,satisfied,dissatisfied
67789,satisfied,dissatisfied
67790,satisfied,dissatisfied
67791,satisfied,dissatisfied
67792,satisfied,dissatisfied
67793,satisfied,dissatisfied
67794,dissatisfied,dissatisfied
67795,dissatisfied,dissatisfied
67796,satisfied,dissatisfied
67797,dissatisfied,dissatisfied
67798,satisfied,dissatisfied
67799,satisfied,dissatisfied
67800,satisfied,dissatisfied
67801,satisfied,satisfied
67802,satisfied,dissatisfied
67803,satisfied,dissatisfied
67804,dissatisfied,satisfied
67805,satisfied,dissatisfied
67806,satisfied,dissatisfied
67815,dissatisfied,dissatisfied
67816,dissatisfied,dissatisfied
67817,dissatisfied,dissatisfied
67818,dissatisfied,dissatisfied
67819,satisfied,satisfied
67820,dissatisfied,dissatisfied
67821,dissatisfied,satisfied
67822,dissatisfied,dissatisfied
67823,dissatisfied,dissatisfied
67824,dissatisfied,dissatisfied
67825,dissatisfied,satisfied
67826,dissatisfied,dissatisfied
67827,satisfied,satisfied
67828,dissatisfied,satisfied
67829,satisfied,dissatisfied
67830,satisfied,satisfied
67831,satisfied,satisfied
67832,satisfied,satisfied
67833,satisfied,satisfied
67834,dissatisfied,satisfied
67835,satisfied,satisfied
67836,satisfied,satisfied
67837,satisfied,satisfied
67838,satisfied,satisfied
67839,satisfied,satisfied
67840,satisfied,satisfied
67841,satisfied,satisfied
67842,satisfied,satisfied
67843,satisfied,dissatisfied
67844,dissatisfied,dissatisfied
67845,satisfied,satisfied
67846,satisfied,dissatisfied
67847,dissatisfied,dissatisfied
67848,satisfied,dissatisfied
67849,satisfied,satisfied
67850,satisfied,dissatisfied
67851,satisfied,satisfied
67852,satisfied,dissatisfied
67853,satisfied,satisfied
67854,dissatisfied,dissatisfied
67855,satisfied,dissatisfied
67856,satisfied,satisfied
67857,satisfied,dissatisfied
67873,dissatisfied,dissatisfied
67874,dissatisfied,dissatisfied
67875,dissatisfied,satisfied
67876,dissatisfied,dissatisfied
67877,dissatisfied,dissatisfied
67878,dissatisfied,dissatisfied
67879,satisfied,dissatisfied
67880,dissatisfied,dissatisfied
67881,satisfied,dissatisfied
67882,satisfied,dissatisfied
67883,satisfied,dissatisfied
67884,dissatisfied,satisfied
67885,dissatisfied,dissatisfied
67886,satisfied,satisfied
67887,satisfied,dissatisfied
67888,dissatisfied,dissatisfied
67889,dissatisfied,satisfied
67890,dissatisfied,satisfied
67891,satisfied,satisfied
67892,satisfied,satisfied
67893,satisfied,satisfied
67894,satisfied,satisfied
67895,satisfied,dissatisfied
67896,dissatisfied,dissatisfied
67897,satisfied,satisfied
67898,dissatisfied,dissatisfied
67899,satisfied,satisfied
67900,satisfied,satisfied
67901,satisfied,satisfied
67902,dissatisfied,satisfied
67903,satisfied,satisfied
67904,dissatisfied,dissatisfied
67905,satisfied,dissatisfied
67906,satisfied,satisfied
67907,satisfied,satisfied
67908,satisfied,satisfied
67909,satisfied,satisfied
67910,satisfied,satisfied
67911,satisfied,dissatisfied
67912,satisfied,satisfied
67913,dissatisfied,dissatisfied
67914,satisfied,dissatisfied
67915,satisfied,dissatisfied
67916,dissatisfied,dissatisfied
67917,satisfied,dissatisfied
67918,satisfied,satisfied
67919,satisfied,satisfied
67920,dissatisfied,dissatisfied
67921,satisfied,dissatisfied
67922,satisfied,dissatisfied
67923,dissatisfied,dissatisfied
67924,dissatisfied,satisfied
67925,dissatisfied,dissatisfied
67926,satisfied,dissatisfied
67927,satisfied,dissatisfied
67928,satisfied,satisfied
67939,satisfied,satisfied
67940,dissatisfied,satisfied
67941,dissatisfied,dissatisfied
67942,dissatisfied,dissatisfied
67943,dissatisfied,satisfied
67944,satisfied,dissatisfied
67945,dissatisfied,dissatisfied
67946,satisfied,dissatisfied
67947,dissatisfied,satisfied
67948,satisfied,satisfied
67949,dissatisfied,satisfied
67950,dissatisfied,satisfied
67951,satisfied,satisfied
67952,satisfied,satisfied
67953,satisfied,satisfied
67954,satisfied,satisfied
67955,satisfied,satisfied
67956,satisfied,satisfied
67957,satisfied,satisfied
67958,satisfied,satisfied
67959,satisfied,dissatisfied
67960,dissatisfied,satisfied
67961,satisfied,satisfied
67962,satisfied,dissatisfied
67963,satisfied,dissatisfied
67964,satisfied,dissatisfied
67965,dissatisfied,dissatisfied
67966,satisfied,satisfied
67967,satisfied,dissatisfied
67968,dissatisfied,dissatisfied
67969,satisfied,satisfied
67970,satisfied,dissatisfied
67971,satisfied,satisfied
67972,satisfied,dissatisfied
67973,satisfied,dissatisfied
67974,satisfied,dissatisfied
67975,dissatisfied,dissatisfied
67976,dissatisfied,satisfied
67994,dissatisfied,dissatisfied
67995,dissatisfied,dissatisfied
67996,satisfied,dissatisfied
67997,satisfied,satisfied
67998,satisfied,dissatisfied
67999,satisfied,dissatisfied
68000,satisfied,satisfied
68001,satisfied,satisfied
68002,satisfied,satisfied
68003,satisfied,satisfied
68004,dissatisfied,dissatisfied
68005,satisfied,satisfied
68006,satisfied,satisfied
68007,satisfied,satisfied
68008,satisfied,satisfied
68009,satisfied,satisfied
68010,satisfied,satisfied
68011,satisfied,satisfied
68012,satisfied,satisfied
68013,satisfied,satisfied
68014,dissatisfied,satisfied
68015,satisfied,dissatisfied
68016,satisfied,dissatisfied
68017,satisfied,dissatisfied
68018,satisfied,dissatisfied
68019,satisfied,dissatisfied
68020,satisfied,dissatisfied
68021,dissatisfied,satisfied
68022,satisfied,satisfied
68023,satisfied,satisfied
68024,dissatisfied,satisfied
68025,dissatisfied,satisfied
68026,satisfied,satisfied
68027,satisfied,satisfied
68028,satisfied,dissatisfied
68029,satisfied,satisfied
68030,satisfied,dissatisfied
68031,satisfied,dissatisfied
68032,dissatisfied,dissatisfied
68033,satisfied,dissatisfied
68044,satisfied,dissatisfied
68045,satisfied,dissatisfied
68046,dissatisfied,dissatisfied
68047,dissatisfied,dissatisfied
68048,dissatisfied,satisfied
68049,satisfied,satisfied
68050,satisfied,satisfied
68051,satisfied,satisfied
68052,satisfied,satisfied
68053,dissatisfied,satisfied
68054,satisfied,satisfied
68055,satisfied,satisfied
68056,satisfied,satisfied
68057,satisfied,satisfied
68058,satisfied,satisfied
68059,satisfied,satisfied
68060,dissatisfied,dissatisfied
68061,dissatisfied,dissatisfied
68062,satisfied,satisfied
68063,satisfied,dissatisfied
68064,satisfied,satisfied
68065,satisfied,dissatisfied
68066,dissatisfied,dissatisfied
68067,satisfied,dissatisfied
68068,dissatisfied,dissatisfied
68069,satisfied,dissatisfied
68070,dissatisfied,dissatisfied
68071,dissatisfied,satisfied
68072,dissatisfied,dissatisfied
68073,dissatisfied,satisfied
68074,dissatisfied,satisfied
68093,dissatisfied,dissatisfied
68094,dissatisfied,satisfied
68095,satisfied,dissatisfied
68096,satisfied,dissatisfied
68097,dissatisfied,dissatisfied
68098,satisfied,dissatisfied
68099,dissatisfied,dissatisfied
68100,satisfied,satisfied
68101,dissatisfied,satisfied
68102,satisfied,satisfied
68103,satisfied,satisfied
68104,satisfied,satisfied
68105,satisfied,satisfied
68106,satisfied,satisfied
68107,satisfied,satisfied
68108,satisfied,satisfied
68109,satisfied,satisfied
68110,satisfied,satisfied
68111,satisfied,satisfied
68113,satisfied,dissatisfied
68114,satisfied,dissatisfied
68115,dissatisfied,dissatisfied
68116,satisfied,dissatisfied
68117,satisfied,satisfied
68118,satisfied,dissatisfied
68119,satisfied,dissatisfied
68120,satisfied,dissatisfied
68121,satisfied,dissatisfied
68122,satisfied,satisfied
68123,satisfied,dissatisfied
68124,satisfied,dissatisfied
68125,dissatisfied,satisfied
68126,dissatisfied,dissatisfied
68127,dissatisfied,satisfied
68128,dissatisfied,satisfied
68147,satisfied,dissatisfied
68148,dissatisfied,dissatisfied
68149,dissatisfied,satisfied
68150,dissatisfied,dissatisfied
68151,dissatisfied,dissatisfied
68152,satisfied,dissatisfied
68153,dissatisfied,satisfied
68154,satisfied,dissatisfied
68155,dissatisfied,dissatisfied
68156,dissatisfied,dissatisfied
68157,dissatisfied,dissatisfied
68158,satisfied,satisfied
68159,satisfied,satisfied
68160,satisfied,satisfied
68161,satisfied,satisfied
68162,satisfied,satisfied
68163,satisfied,satisfied
68164,satisfied,satisfied
68165,satisfied,satisfied
68166,satisfied,satisfied
68167,satisfied,satisfied
68168,satisfied,satisfied
68169,satisfied,satisfied
68170,satisfied,satisfied
68171,satisfied,satisfied
68172,satisfied,satisfied
68173,satisfied,satisfied
68174,satisfied,satisfied
68175,satisfied,satisfied
68176,satisfied,dissatisfied
68177,satisfied,dissatisfied
68178,satisfied,satisfied
68179,dissatisfied,dissatisfied
68180,satisfied,satisfied
68181,satisfied,dissatisfied
68182,dissatisfied,dissatisfied
68183,satisfied,satisfied
68184,dissatisfied,dissatisfied
68185,dissatisfied,dissatisfied
68186,dissatisfied,dissatisfied
68187,satisfied,dissatisfied
68188,dissatisfied,dissatisfied
68189,satisfied,dissatisfied
68190,satisfied,dissatisfied
68191,dissatisfied,satisfied
68210,dissatisfied,satisfied
68211,satisfied,dissatisfied
68212,satisfied,dissatisfied
68213,dissatisfied,dissatisfied
68214,dissatisfied,satisfied
68215,satisfied,satisfied
68216,satisfied,satisfied
68217,dissatisfied,dissatisfied
68218,dissatisfied,dissatisfied
68219,satisfied,satisfied
68220,satisfied,dissatisfied
68221,satisfied,satisfied
68222,satisfied,satisfied
68223,satisfied,satisfied
68224,satisfied,satisfied
68225,satisfied,satisfied
68226,satisfied,satisfied
68227,satisfied,satisfied
68228,satisfied,satisfied
68229,satisfied,satisfied
68230,dissatisfied,satisfied
68231,satisfied,satisfied
68232,dissatisfied,dissatisfied
68233,satisfied,dissatisfied
68234,dissatisfied,dissatisfied
68235,satisfied,satisfied
68236,satisfied,satisfied
68237,satisfied,satisfied
68238,satisfied,satisfied
